Date,Avg,Avg(A),Avg(B),Avg(C)
2024/9/4 19:27,18.413,22.394,17.223,15.75
2024/9/4 19:28,18.543,27.907,18.732,12.491
2024/9/4 19:29,18.113,21.991,18.725,14.299
2024/9/4 19:30,17.852,22.17,17.76,14.297
2024/9/4 19:31,17.967,23.024,17.177,14.464
2024/9/4 19:32,18.321,22.252,18.718,14.668
2024/9/4 19:33,18.962,22.693,21.565,13.754
2024/9/4 19:34,17.862,22.431,17.877,13.975
2024/9/4 19:35,19.453,23.211,21.592,14.598
2024/9/4 19:36,19.148,23.158,18.244,16.173
2024/9/4 19:37,18.813,21.664,21.03,14.577
2024/9/4 19:38,17.933,22.955,17.736,13.85
2024/9/4 19:39,18.322,23.319,18.13,14.347
2024/9/4 19:40,18.277,22.501,18.249,14.758
2024/9/4 19:41,18.143,22.99,18.302,13.964
2024/9/4 19:42,18.923,22.291,21.249,14.187
2024/9/4 19:43,17.701,23.122,19.254,12.387
2024/9/4 19:44,17.722,22.398,17.51,13.991
2024/9/4 19:45,17.693,22.684,17.245,13.917
2024/9/4 19:46,17.772,22.16,17.705,14.115
2024/9/4 19:47,16.837,18.967,17.291,14.273
2024/9/4 19:48,17.525,22.151,16.937,14.156
2024/9/4 19:49,18.092,22.638,18.343,14.054
2024/9/4 19:50,16.646,18.748,16.761,14.403
2024/9/4 19:51,18.589,22.042,20.705,13.934
2024/9/4 19:52,17.944,21.93,18.399,14.164
2024/9/4 19:53,16.794,22.08,17.118,12.587
2024/9/4 19:54,18.285,23.21,18.293,14.188
2024/9/4 19:55,17.919,22.325,18.367,13.816
2024/9/4 19:56,17.817,22.542,17.927,13.75
2024/9/4 19:57,18.125,21.966,18.458,14.546
2024/9/4 19:58,18.151,23.06,18.101,14.039
2024/9/4 19:59,18.17,22.584,18.517,14.141
2024/9/4 20:01,17.782,22.902,17.918,13.357
2024/9/4 20:02,19.003,22.213,21.32,14.419
2024/9/4 20:03,18.011,21.957,18.271,14.397
2024/9/4 20:04,17.583,22.007,17.514,13.889
2024/9/4 20:05,19.216,23.035,21.745,13.928
2024/9/4 20:06,17.687,22.52,17.57,13.687
2024/9/4 20:07,17.791,22.28,17.461,14.304
2024/9/4 20:08,17.143,22.838,17.796,12.308
2024/9/4 20:09,17.458,22.013,17.122,13.881
2024/9/4 20:10,17.148,22.228,15.98,14.067
2024/9/4 20:11,17.649,22.644,17.015,14.01
2024/9/4 20:12,17.722,21.76,17.826,14.194
2024/9/4 20:13,17.426,22.069,16.848,13.996
2024/9/4 20:14,18.932,22.48,18.397,16.042
2024/9/4 20:15,17.12,22.225,18.028,12.571
2024/9/4 20:16,17.621,22.008,17.114,14.37
2024/9/4 20:17,17.811,22.037,18.22,13.822
2024/9/4 20:18,17.759,21.828,18.113,13.975
2024/9/4 20:19,17.626,21.991,17.81,13.742
2024/9/4 20:20,18.06,22.032,21.134,12.859
2024/9/4 20:21,19.232,23.207,21.678,13.918
2024/9/4 20:22,18.208,23.415,17.948,14.071
2024/9/4 20:23,18.424,22.819,19.04,14.163
2024/9/4 20:24,16.963,22.254,17.786,12.299
2024/9/4 20:25,19.098,27.193,18.024,14.39
2024/9/4 20:26,19.028,22.655,21.362,14.099
2024/9/4 20:27,18.073,22.357,18.424,14.149
2024/9/4 20:28,17.962,22.32,18.435,13.883
2024/9/4 20:29,18.226,22.834,18.354,14.198
2024/9/4 20:30,18.333,22.969,18.046,14.674
2024/9/4 20:31,19.227,23.001,21.33,14.327
2024/9/4 20:32,18.859,22.492,21.198,13.876
2024/9/4 20:33,17.939,22.119,18.093,14.233
2024/9/4 20:34,17.834,22.502,17.259,14.441
2024/9/4 20:35,17.648,22.774,16.888,14.013
2024/9/4 20:36,16.153,19.457,14.961,14.095
2024/9/4 20:37,17.023,19.531,17.647,13.973
2024/9/4 20:38,17.364,21.258,17.185,14.227
2024/9/4 20:39,17.585,22.426,17.481,13.625
2024/9/4 20:40,17.739,22.24,17.245,14.405
2024/9/4 20:41,17.528,22.131,17.499,13.648
2024/9/4 20:42,17.858,21.703,18.008,14.455
2024/9/4 20:43,17.924,22.44,18.112,13.913
2024/9/4 20:44,17.765,21.941,18.099,13.911
2024/9/4 20:45,17.868,22.22,18.42,13.683
2024/9/4 20:46,17.419,22.781,18.59,12.456
2024/9/4 20:47,17.927,22.291,17.951,14.183
2024/9/4 20:48,19.104,23.126,21.113,14.136
2024/9/4 20:49,18.231,23.344,18.099,14.07
2024/9/4 20:50,18.273,22.767,18.605,14.19
2024/9/4 20:51,19.272,23.291,21.253,14.266
2024/9/4 20:52,17.992,22.236,18.087,14.323
2024/9/4 20:53,17.934,22.563,18.107,13.891
2024/9/4 20:54,18.199,23.104,18.012,14.262
2024/9/4 20:55,18.857,23.076,20.183,14.164
2024/9/4 20:56,19.933,27.601,20.675,13.969
2024/9/4 20:57,19.286,22.73,22.024,14.161
2024/9/4 20:58,17.997,23.069,17.766,13.973
2024/9/4 20:59,20.11,22.598,21.253,16.617
2024/9/4 21:00,18.11,22.992,18.161,14.007
2024/9/4 21:01,17.767,18.761,20.993,14.046
2024/9/4 21:02,17.316,22.003,17.08,13.571
2024/9/4 21:03,17.887,22.811,18.178,13.49
2024/9/4 21:04,19.073,22.677,21.339,14.236
2024/9/4 21:05,17.546,22.058,17.556,13.694
2024/9/4 21:06,17.656,22.236,17.534,13.883
2024/9/4 21:07,17.666,22.266,17.46,13.974
2024/9/4 21:08,18.247,23.362,18.356,13.887
2024/9/4 21:09,18.063,22.108,18.567,14.21
2024/9/4 21:10,17.255,22.684,18.51,12.185
2024/9/4 21:11,18.365,22.837,18.502,14.474
2024/9/4 21:12,17.82,22.597,17.415,14.105
2024/9/4 21:13,18.168,23.063,18.144,14.037
2024/9/4 21:14,18.556,23.378,18.76,14.353
2024/9/4 21:15,19.344,22.862,21.773,14.45
2024/9/4 21:16,17.992,22.332,18.484,13.874
2024/9/4 21:17,18.376,23.033,19.016,13.902
2024/9/4 21:18,18.221,23.229,18.172,14.119
2024/9/4 21:19,18.373,22.63,18.836,14.398
2024/9/4 21:20,18.19,23.106,18.364,13.929
2024/9/4 21:21,18.991,22.8,21.12,14.04
2024/9/4 21:22,18.227,22.963,18.204,14.282
2024/9/4 21:23,18.382,23.115,18.405,14.368
2024/9/4 21:24,16.975,19.087,18.02,13.896
2024/9/4 21:25,16.989,19.335,17.422,14.216
2024/9/4 21:26,17.953,19.004,18.241,16.293
2024/9/4 21:27,15.934,19.047,14.554,14.259
2024/9/4 21:28,17.573,22.556,16.862,14.023
2024/9/4 21:29,17.28,19.051,18.509,14.314
2024/9/4 21:30,17.638,22.09,16.848,14.607
2024/9/4 21:31,17.089,22.16,18.143,12.434
2024/9/4 21:32,17.594,21.726,17.778,13.922
2024/9/4 21:33,17.396,21.822,16.799,14.181
2024/9/4 21:34,18.167,22.559,18.126,14.493
2024/9/4 21:35,16.934,19.129,17.362,14.332
2024/9/4 21:36,17.968,22.559,18.266,13.853
2024/9/4 21:37,18.235,22.294,19.028,14.05
2024/9/4 21:38,19.248,22.59,21.691,14.494
2024/9/4 21:39,18.395,23.209,18.768,14.061
2024/9/4 21:40,17.859,22.256,18.159,13.851
2024/9/4 21:41,18.474,22.992,18.867,14.336
2024/9/4 21:42,18.377,23.488,21.438,12.391
2024/9/4 21:43,19.34,22.979,21.811,14.297
2024/9/4 21:44,17.847,22.588,17.722,13.954
2024/9/4 21:45,17.793,22.73,17.667,13.701
2024/9/4 21:46,18.629,22.103,20.855,13.881
2024/9/4 21:47,17.998,23.164,17.691,13.9
2024/9/4 21:48,17.751,22.467,17.358,14.108
2024/9/4 21:49,16.712,19.257,17.025,13.868
2024/9/4 21:50,16.218,19.111,17.608,12.547
2024/9/4 21:51,18.028,22.03,18.038,14.596
2024/9/4 21:52,17.745,22.304,17.461,14.126
2024/9/4 21:53,17.791,18.907,20.924,14.06
2024/9/4 21:54,16.457,21.584,16.745,12.336
2024/9/4 21:55,17.047,21.719,18.293,12.491
2024/9/4 21:56,17.856,21.571,18.424,14.146
2024/9/4 21:57,17.517,22.081,17.377,13.739
2024/9/4 21:58,17.726,21.472,18.141,14.139
2024/9/4 21:59,17.702,22.676,17.479,13.745
2024/9/4 22:00,18.082,22.709,18.405,13.913
2024/9/4 22:01,18.977,22.206,21.724,14.071
2024/9/4 22:02,18.235,22.863,18.735,13.898
2024/9/4 22:03,19.272,22.922,21.505,14.398
2024/9/4 22:04,17.784,22.831,17.7,13.617
2024/9/4 22:05,20.829,23.403,22.056,17.298
2024/9/4 22:06,17.356,22.636,18.241,12.695
2024/9/4 22:07,18.498,22.983,18.84,14.479
2024/9/4 22:08,18.708,22.523,20.569,13.988
2024/9/4 22:09,18.313,22.789,18.407,14.494
2024/9/4 22:10,18.329,23.378,18.766,13.696
2024/9/4 22:11,18.151,22.99,17.822,14.437
2024/9/4 22:12,18.37,23.225,18.49,14.242
2024/9/4 22:13,18.472,22.183,19.531,14.335
2024/9/4 22:14,17.675,21.952,17.485,14.194
2024/9/4 22:15,18.085,21.509,18.583,14.745
2024/9/4 22:16,16.784,22.279,15.071,13.926
2024/9/4 22:17,18.414,22.099,16.797,16.535
2024/9/4 22:18,17.31,19.605,18.369,14.037
2024/9/4 22:19,17.621,21.71,17.497,14.266
2024/9/4 22:20,16.821,19.139,17.06,14.267
2024/9/4 22:21,17.829,22.293,17.867,14.037
2024/9/4 22:22,18.227,23.098,18.265,14.098
2024/9/4 22:23,18.221,22.478,18.045,14.808
2024/9/4 22:24,17.835,22.328,17.475,14.359
2024/9/4 22:25,19.002,22.558,21.465,14.027
2024/9/4 22:26,18.268,22.779,18.453,14.254
2024/9/4 22:27,18.316,22.985,18.188,14.474
2024/9/4 22:28,17.284,23.062,17.734,12.63
2024/9/4 22:29,20.352,22.78,22.462,16.065
2024/9/4 22:30,18.689,25.257,18.332,13.968
2024/9/4 22:31,19.071,22.558,21.369,14.286
2024/9/4 22:32,20.761,23.6,22.836,16.175
2024/9/4 22:33,18.286,22.72,18.728,14.204
2024/9/4 22:34,18.203,22.261,18.667,14.361
2024/9/4 22:35,18.252,23.261,17.838,14.394
2024/9/4 22:36,20.442,23.149,21.576,16.755
2024/9/4 22:37,18.229,23.178,17.957,14.28
2024/9/4 22:38,17.889,22.256,17.639,14.404
2024/9/4 22:39,19.116,23.258,17.627,16.709
2024/9/4 22:40,18.762,22.598,20.608,14.011
2024/9/4 22:41,18.754,22.261,17.717,16.437
2024/9/4 22:42,19.453,23.46,22.16,13.951
2024/9/4 22:43,18.112,22.115,18.21,14.655
2024/9/4 22:44,18.093,22.288,18.229,14.398
2024/9/4 22:45,18.701,21.987,20.889,14.166
2024/9/4 22:46,19.179,22.645,21.65,14.299
2024/9/4 22:47,18.085,22.717,18.278,13.966
2024/9/4 22:48,19.184,22.843,21.327,14.394
2024/9/4 22:49,19.213,23.271,21.306,14.059
2024/9/4 22:50,18.897,25.321,18.852,13.984
2024/9/4 22:51,19.56,23.556,18.477,16.804
2024/9/4 22:52,19.36,22.988,21.969,14.235
2024/9/4 22:53,20.305,23.218,21.876,16.036
2024/9/4 22:54,18.208,22.664,18.521,14.147
2024/9/4 22:55,19.914,23.771,22.4,14.715
2024/9/4 22:56,19.55,27.614,19,14.407
2024/9/4 22:57,18.319,22.558,18.93,14.217
2024/9/4 22:58,19.344,22.757,21.141,15.016
2024/9/4 23:01,20.858,23.609,22.393,16.783
2024/9/4 23:02,18.419,23.204,18.869,13.973
2024/9/4 23:03,18.195,22.174,18.343,14.67
2024/9/4 23:04,18.031,22.917,17.751,14.173
2024/9/4 23:05,18.05,23.166,17.968,13.837
2024/9/4 23:06,19.25,27.374,18.598,14.134
2024/9/4 23:07,19.233,27.507,18.23,14.327
2024/9/4 23:08,18.357,22.163,18.879,14.649
2024/9/4 23:09,17.109,22.428,18.031,12.379
2024/9/4 23:10,17.755,20.403,18.382,14.717
2024/9/4 23:11,18.043,22.51,17.77,14.529
2024/9/4 23:12,18.093,22.842,18.212,13.977
2024/9/4 23:13,17.367,22.524,18.472,12.582
2024/9/4 23:14,19.325,22.7,22.138,14.248
2024/9/4 23:15,18.404,22.803,18.74,14.373
2024/9/4 23:16,19.096,22.563,21.26,14.453
2024/9/4 23:17,18.459,22.765,18.965,14.35
2024/9/4 23:18,18.418,23.015,18.63,14.36
2024/9/4 23:19,18.658,23.536,18.626,14.619
2024/9/4 23:20,19.557,27.425,19.406,14.148
2024/9/4 23:21,20.749,27.675,22.172,14.795
2024/9/4 23:22,18.412,22.743,19.013,14.244
2024/9/4 23:23,19.175,22.605,21.53,14.352
2024/9/4 23:24,18.225,22.708,18.117,14.538
2024/9/4 23:25,18.058,22.733,18.103,14.054
2024/9/4 23:26,19.325,23.291,18.627,16.177
2024/9/4 23:27,17.235,22.88,17.844,12.491
2024/9/4 23:28,18.273,23.021,18.268,14.265
2024/9/4 23:29,17.441,22.795,18.509,12.554
2024/9/4 23:30,17.216,22.995,17.653,12.53
2024/9/4 23:31,17.166,22.225,17.453,12.901
2024/9/4 23:32,16.761,19.549,16.65,14.059
2024/9/4 23:33,18.395,22.352,22.102,12.756
2024/9/4 23:34,16.759,21.806,17.257,12.537
2024/9/4 23:35,17.04,22.01,15.594,14.3
2024/9/4 23:36,18.274,22.732,18.45,14.39
2024/9/4 23:37,17.708,22.33,18.428,13.44
2024/9/4 23:38,18.062,22.112,18.452,14.319
2024/9/4 23:39,17.243,19.227,18.252,14.295
2024/9/4 23:40,18.14,22.891,17.942,14.345
2024/9/4 23:41,17.426,22.62,18.488,12.65
2024/9/4 23:42,17.471,23.367,18.01,12.675
2024/9/4 23:43,18.064,22.149,18.451,14.238
2024/9/4 23:44,18.282,23.059,18.424,14.163
2024/9/4 23:45,19.65,27.393,19.079,14.736
2024/9/4 23:46,18.368,22.581,18.779,14.48
2024/9/4 23:47,19.447,22.555,21.422,15.244
2024/9/4 23:48,18.253,22.893,18.165,14.403
2024/9/4 23:49,18.5,22.912,18.667,14.663
2024/9/4 23:50,18.263,23.399,18.101,14.13
2024/9/4 23:51,18.299,22.634,21.689,12.633
2024/9/4 23:52,18.247,22.93,18.554,14.027
2024/9/4 23:53,18.615,27.987,18.838,12.562
2024/9/4 23:54,18.463,22.142,19.02,14.834
2024/9/4 23:55,19.534,23.307,21.869,14.537
2024/9/4 23:56,18.279,22.334,18.504,14.662
2024/9/4 23:57,18.337,23.078,18.619,14.14
2024/9/4 23:58,19.721,22.941,18.896,17.469
2024/9/4 23:59,18.431,23.06,18.565,14.451
2024/9/5 00:00,18.914,22.3,21.518,14.01
